ID,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7
ck7z3dhjv4nv10874ff4sptao,11,123,161,193,205,97,51,28
ck7z3dqswlzdd0826uj4jjv4a,172,111,118,180,24,100,67,32
ck7z3dvnp3azl08329luiec9j,23,74,96,24,165,166,87,211
ck7z3e6oh3b4y0832jr47aq44,219,119,86,175,51,91,177,35
ck7z3ed0bgoen0758oc3jvo00,32,83,89,222,175,193,114,51
ck7z3ex00bu6s0942v1jz8io9,40,41,126,17,150,179,64,196
ck7z3ezf9lzvx0826dokou9sb,199,109,142,169,43,73,96,13
ck7z3fml8tn4h0813zl7fucyl,34,104,98,56,167,158,109,206
ck7z3fnvvtn6k08139akivlaz,63,53,188,98,154,182,29,129
ck7z3gb70tng00813tasfhapv,198,131,124,198,35,81,102,17
ck7z3ggz44p66087417rnukp1,60,86,115,45,170,156,115,189
ck7z3gnsftnll08131o9ajkwh,199,122,46,179,17,89,160,26
ck7z3gtfx3ce50832grkcjxo2,35,64,124,21,186,166,97,209
ck7z3gvsblymu0898l66qd7hw,63,72,114,37,178,136,130,174
ck7z3h784tny8081312d8narq,26,106,61,205,195,130,155,26
ck7z3h7kybvdz09426sc892ry,159,123,108,170,23,82,71,34
ck7z3hkhhm18k0826spaxm09k,57,45,207,85,180,186,40,142
ck7z3hvltgq5m0758ufh0jqr4,43,68,126,21,200,155,116,202
ck7z3hvxulz4n08987d53i7pw,192,117,119,187,25,70,95,0
ck7z3i8fllzbv0898ac0svquk,16,80,91,190,162,151,80,37
ck7z3idx93d2d0832jqi3d849,37,71,97,11,192,119,127,179
ck7z3iic84q7j08748r1wq8m5,201,127,62,165,37,76,168,34
ck7z3isr0bw240942eho2qzxr,14,107,53,180,176,126,134,49
ck7z3izce3dat08327nc94oo3,209,122,131,216,8,100,71,10
ck7z3j7quz4r50981n2hd8tyu,186,86,152,179,5,116,38,31
ck7z3je4om2050826gbszebdh,65,52,161,37,176,195,80,202
ck7z3jrglbwid0942f640ggvb,82,23,171,42,133,201,45,177
ck7z3jsiytp3w0813ec4qsfdo,47,64,119,21,169,155,97,198
ck7z3k2nom04g0898nzbvc3s3,36,79,71,156,195,103,154,23
ck7z3kip83e130832x6r2rtkw,56,95,149,167,178,91,85,23
ck7z3ko4f4r6l0874xkdsd0qt,19,66,99,14,178,137,99,189
ck7z3l0xom0mv089821y4d2wl,38,71,38,161,183,149,179,51
ck7z3lag24ri20874pl34rwde,206,79,154,198,13,120,65,11
ck7z3ldqfm0sc0898l3pfskxb,202,101,157,185,31,93,73,6
ck7z3lnztbxj20942fhje0ho2,20,68,100,25,176,148,93,194
ck7z3lyb64rwe08740ctx13g2,140,20,135,173,33,168,33,10
ck7z3ma25m18w0898e3ww2ht8,216,105,156,201,12,105,72,17
ck7z3ma54gsbd0758a69alap9,37,98,84,34,194,107,145,174
ck7z3mwx3tqva0813pu78j3dv,59,30,150,17,163,167,71,175
ck7z3n2o1tqy10813koeayrkv,53,44,189,68,177,152,37,120
ck7z3n4g54sct0874hl99xd77,173,58,136,167,54,159,95,55
ck7z3nms7m3xa0826nbu3nfn7,20,66,194,36,209,161,30,181
ck7z3nodcm3z308265ixgdqmb,62,26,172,26,155,205,54,197
ck7z3oaehtrev0813bwz89dv9,210,152,36,166,25,58,199,43
ck7z3oazpm2020898algn3gj9,88,43,155,52,120,209,48,191
ck7z3ofhmz79w0981npwf26l5,112,46,147,158,99,170,67,62
ck7z3otq83fvu083237nb2zn2,182,135,105,173,51,50,122,15
ck7z3ov0wm4fy08266ifycnwd,95,25,170,49,129,184,60,146
ck7z3p2yvm4jp0826t3a9audh,43,52,175,97,157,193,24,143
ck7z3p9fv4t6m087446co1zzu,33,18,136,7,154,182,54,178
ck7z3pbdh4t850874jgdab9h0,180,147,23,176,7,80,160,51
ck7z3pnz9bzad094273lba8v4,66,55,205,96,193,190,55,141
ck7z3prtygton0758e98mnu2w,36,107,99,40,196,137,129,209
ck7z3pu1km4ub0826ferj9e40,176,59,155,163,1,130,22,30
ck7z3qej9m52y0826n6h6hhv2,102,34,183,60,136,207,58,173
ck7z3qg6z4tq40874chw6hg7v,42,106,79,165,163,103,120,43
ck7z3qpp3m5880826vewtf3x3,174,62,102,185,37,138,105,15
ck7z3quhf3gqv0832y8bzhvtl,14,104,51,202,196,123,154,29
ck7z3r9z53gxh08321ars03g8,25,108,63,28,195,91,156,170
ck7z3rahkz8ei0981ti3ywag3,105,27,171,75,83,172,26,125
ck7z3rsepm5vt08269dn1hayw,15,133,70,223,208,116,146,26
ck7z3rvymm3ih0898mf54je85,219,146,29,203,3,82,189,33
ck7z3s0som3l50898p1xu29k5,44,19,205,86,168,186,14,113
ck7z3s80qgus90758bmk3almh,53,25,204,70,175,180,29,127
ck7z3sh5yz8zh0981vvrtn6nd,188,107,136,175,40,71,92,7
ck7z3snt5m69j08260rs502ke,57,32,215,94,169,210,14,148
ck7z3srh6z9400981jrz3q14v,111,35,163,71,103,183,55,143
ck7z3sxulgv730758qtdj8xrt,184,138,50,187,21,98,147,45
ck7z3t1cyc0xj0942my3dqqma,41,27,18,122,162,179,189,80
ck7z3tcjwm6pg0826tkbhtj7q,49,54,185,75,147,169,21,138
ck7z3teggm6qp0826d9qw7ozf,211,61,148,218,54,178,112,26
ck7z3th51m6tu0826gm95yo6p,137,42,197,92,108,217,58,162
ck7z3tuf3m4ji0898lrvwtluo,166,145,91,191,13,74,80,28
ck7z3u432m4og0898kf0ylw2n,21,94,160,18,209,107,66,184
ck7z3ubk74vhw0874ffo978rx,188,90,156,186,10,122,39,26
ck7z3uc76m4tz089898fzuvk2,20,131,140,27,204,87,77,191
ck7z3uo0l3ijp08325lhuza58,52,21,67,195,176,185,161,6
ck7z3uuectue00813qc1rftcz,223,130,148,205,36,74,111,4
ck7z3v8d2tumc08130283p5sb,166,50,160,216,68,211,80,50
ck7z3vc61tuoe08138rpudv8w,185,122,125,182,49,82,93,26
ck7z3vsei3j5q0832arbh1ham,157,23,139,193,45,184,63,23
ck7z3vucoc2gn094267ctejgt,150,8,28,126,101,195,220,73
ck7z3w7q4m5md0898nosqjl3q,170,140,101,198,22,86,83,25
ck7z3w8w04wg40874zwrapwm9,12,50,192,13,216,128,33,160
ck7z3wt41m5xg08987ahpezoy,106,221,202,78,117,19,26,159
ck7z3wtd64wri08749dct1sj7,21,90,108,180,163,125,76,35
ck7z3xiz1zbdc0981yfpk8gtu,169,149,93,203,10,77,82,20
ck7z3xk6bm6970898qn01fuza,167,115,116,178,31,75,75,16
ck7z3xmzi4x430874y81g4vai,23,153,107,212,181,58,85,7
ck7z3xy8s3k6m0832ekg3jb83,118,191,190,42,104,0,39,144
ck7z3y6b2m6hw0898x6yfnlup,21,85,88,40,173,167,97,215
ck7z3yt47m6tl08987ik24v8p,16,72,181,32,200,142,39,178
ck7z3yy1stw6y0813mi7zsozk,26,55,96,16,166,139,89,177
ck7z3z6y4twa40813pllv2c9p,31,66,110,11,181,153,98,200
ck7z3z7vrc3wl0942xw2jy4do,172,91,133,159,31,100,64,40
ck7z3zpj84y0h08749m3uc6fs,199,131,151,219,23,123,67,35
ck7z3zubizch509810os3w4xt,113,19,181,66,102,171,40,120
ck7z400ctc4cd0942l5x9d4uc,67,54,21,132,144,214,190,127
ck7z40bdu3lbu0832e8c0u4pp,29,65,113,27,168,183,75,213
ck7z40m6rzcu30981qksqqtfp,31,17,133,22,118,188,11,178
ck7z40ula4yoh0874ecapweuw,39,53,94,6,173,122,108,165
ck7z419pb3lt00832itybkqfu,41,64,182,60,187,156,45,160
ck7z41at04yzb0874hjmi9dn2,176,118,126,184,33,95,80,33
ck7z41lhq3lz80832jpksnf9u,22,66,96,11,189,136,115,191
ck7z421hntxq80813u0ljelbe,178,141,160,37,5,65,16,167
ck7z421jnc5cq09423k8xjoug,17,80,173,52,201,160,37,184
ck7z42gdxmb1a0826ms3tslkw,37,34,183,79,153,168,11,123
ck7z42k1mm8kr0898jgm6u1zf,12,108,147,61,177,167,35,214
ck7z42u0oh0220758erbib22t,27,65,94,5,174,132,98,192
ck7z439l0h089075836xkdukg,31,98,154,1,209,86,82,183
ck7z43gwvzeby0981vd4eay6d,107,20,176,61,97,174,34,133
ck7z43p8350800874oiuio8yt,173,126,119,180,43,86,93,36
ck7z4435nm99i08981jhhw0c1,55,18,169,5,165,221,59,221
ck7z4493ym9cq08988evym2f6,87,30,181,11,195,174,101,184
ck7z44ojkzezu0981rtyr3bfc,35,62,108,22,182,162,102,202
ck7z45128zf7u0981lpezjo6w,32,52,200,74,194,181,32,158
ck7z455fqc6ti0942aic6m3pa,182,123,141,187,53,102,87,41
ck7z45c9tmcit0826pn15zpou,26,38,190,54,180,161,16,145
ck7z45o8j519308742yc2tgus,80,191,177,79,109,14,21,126
ck7z45pwwc73s0942ixl5o2mz,25,20,188,63,164,190,0,135
ck7z462aa51ee08746fpt77ev,29,39,15,143,174,170,191,67
ck7z46c6m51ig08743a442dci,187,111,126,181,21,80,71,11
ck7z46ipd51kt0874w44q1v4c,48,95,113,25,207,143,134,209
ck7z46t6rtzv30813jq60f4p4,22,118,145,13,203,89,84,197
ck7z46wk0zg4j09819vd963zz,202,110,67,178,28,96,149,22
ck7z4732ic7oz0942sfsmq0gu,11,134,77,205,180,83,105,8
ck7z476b7mdc60826y3aojbwo,180,136,101,22,38,73,117,187
ck7z47mnszgfz098100dss1r2,37,129,62,219,197,144,157,49
ck7z47o0kmb330898e15dgk1a,135,6,156,179,44,179,23,16
ck7z47o2e52200874kbl3j9lu,42,112,99,38,213,130,148,209
ck7z4810r3p0g0832f0fw6cd4,34,126,68,48,176,143,141,220
ck7z48dhqmdu70826vjpm136j,5,64,183,47,191,176,13,180
ck7z48n32c8ia094277p4lca1,70,42,153,32,153,188,75,193
ck7z48p5wh2rk0758dympyoja,35,90,61,158,178,106,146,32
ck7z4949d3plr0832txdmlg02,154,9,200,90,52,199,19,115
ck7z499adc8vj0942xo2xz73w,111,29,184,73,114,190,45,140
ck7z49bftc8xc09427sso1h4l,39,21,163,9,159,217,31,217
ck7z49mfv533g0874uzjfk1vb,87,10,183,32,142,208,51,179
ck7z49zv6h3g30758zx2bw26c,191,125,130,198,14,101,75,27
ck7z4a58qc9fi0942mqmxizqj,71,14,211,87,165,182,29,101
ck7z4a9zpzhp90981y22ed2ne,148,44,135,186,62,173,79,35
ck7z4apzv53pc0874bgdjjmm2,135,7,170,87,65,167,35,92
ck7z4arlj3qk80832tbdcoy8w,8,24,2,136,168,168,178,45
ck7z4b6btzi7k09814tsofshc,91,36,164,80,91,196,22,146
ck7z4bbhfmff80826izgg5j2o,46,29,174,93,134,168,10,101
ck7z4bon6md160898liurc0ls,14,114,58,188,184,114,140,39
ck7z4bqsu3r020832fr5mbwgg,67,30,139,8,157,155,85,173
ck7z4c5z654ey0874ugxbm8ck,38,54,35,152,168,164,164,46
ck7z4c84o54hz087482nqhutj,178,134,126,186,56,90,100,39
ck7z4chzyu2mk0813d3n3vaj5,177,19,144,182,46,166,75,11
ck7z4cn3i54r90874w9rf7bed,38,75,123,172,173,116,82,15
ck7z4cukqmg5n0826whxmiaco,31,71,107,191,191,135,107,15
ck7z4czug3rq108321v8hti34,46,57,123,24,163,163,83,193
ck7z4d445mgdj0826t0r64pjd,181,129,96,196,2,71,78,4
ck7z4dc223rw10832pcph3n1v,30,85,206,65,218,169,38,189
ck7z4dkda55bk0874fkfj7pjr,17,128,174,174,204,80,47,31
ck7z4dpwmcb5w0942upazakbi,16,100,52,201,204,125,161,24
ck7z4dtoyu3c60813tnebe301,203,83,155,175,12,98,59,6
ck7z4e2yfzjmp0981rlvm2muy,29,72,33,163,188,157,185,66
ck7z4e6uumh0x0826xg2n32k8,57,189,160,201,189,14,86,10
ck7z4ef4dmh5p0826xtioglyz,176,141,103,180,42,65,109,26
ck7z4ejx1u3nt0813z3zhvo0m,82,20,44,117,158,193,204,92
ck7z4et3pu3rs0813nrvxgit8,206,75,171,190,19,140,50,34
ck7z4ev9dmetq0898c4gueeob,63,86,107,45,175,157,119,194
ck7z4f45dmhja08265g1y97tq,185,114,126,181,17,83,73,20
ck7z4fa8nh5z407586zo1m6al,195,79,90,205,31,145,125,16
ck7z4fjumzkbk0981t5m92orw,36,129,94,187,181,79,123,21
ck7z4fp7du47a0813pcdi2loi,207,113,155,183,50,102,95,36
ck7z4fqjqh64j0758g6v5n6wj,198,156,34,138,38,33,203,47
ck7z4fw5156jm08749wdix36x,41,48,135,13,188,160,94,201
ck7z4ge533tas0832hosxb5xj,41,31,117,12,140,153,60,164
ck7z4gh4g3tc60832t5rywhuh,194,120,137,197,11,115,60,38
ck7z4gipth6h20758eh4h7udf,193,120,59,185,34,95,161,30
ck7z4h0io3tkt0832z0r89p1b,197,140,125,189,55,71,117,24
ck7z4hjbymiqn0826lm5su4gx,47,41,66,193,169,181,147,25
ck7z4hjgu3trg0832n7oy4yfa,139,23,159,157,89,173,73,43
ck7z4hz0amiw50826gnb2t7x7,92,208,178,71,98,13,21,151
ck7z4icwczlha0981cb76ux7i,31,91,59,187,223,148,198,48
ck7z4ikk1mgbn089801ohmx4p,184,80,150,174,16,118,50,27
ck7z4ioonu5d6081365kmu5wn,92,2,197,23,150,221,56,195
ck7z4iu7s57py08744byu57yr,193,129,121,188,23,80,87,23
ck7z4iwbtzlsq09813m1nyv5e,202,129,67,172,45,83,173,37
ck7z4j0ghu5jg08133n0z6bru,32,67,170,21,206,110,64,153
ck7z4jjcx3un40832z0lyjpfv,20,106,134,197,183,114,66,27
ck7z4jpxuu5uh0813emae0ix1,139,209,185,53,92,11,46,159
ck7z4jzbzmgyb0898y77qjldd,50,68,179,98,167,174,38,144
ck7z4kd3558cf0874cq99x3xr,30,90,146,36,178,104,59,159
ck7z4kgauce5o0942cz65j53s,34,189,127,216,177,27,80,7
ck7z4koxs58i30874wdz5ucn4,195,109,162,204,37,129,71,42
ck7z4ktu4cebn0942et0iq5je,51,94,110,42,179,163,117,215
ck7z4l3j8u6g10813zaz3twg8,26,101,159,28,202,123,65,196
ck7z4l4i7mhlc08983szg49j6,54,85,110,52,162,179,102,209
ck7z4lnhq58vd0874ujmhp2ww,51,110,165,65,199,156,78,190
ck7z4lqmgcepa0942wjj489zo,215,128,151,214,14,128,71,36
ck7z4m1vru6tq0813y5ucm9pq,68,22,219,83,184,169,42,104
ck7z4mc9m594w0874qfrwo95d,64,41,171,36,171,211,64,206
ck7z4mephmi160898wdxpsen1,183,23,108,177,29,130,66,56
ck7z4mgjau6zr081385qiikel,51,159,112,208,169,85,108,41
ck7z4mxmnu79v08138f45qzvb,15,49,213,56,206,177,12,166
ck7z4mz7r3w8w083298mrdgl5,12,92,112,204,190,127,87,24
ck7z4ndsucfpz0942ljssykyg,190,105,85,168,42,105,144,39
ck7z4nfqaznro09814xokrih1,118,3,195,58,86,204,8,145
ck7z4nnbo3wm10832dt3to1sj,31,31,178,77,143,166,4,112
ck7z4ntybh9ij0758ps66uid3,24,21,132,28,126,194,17,188
ck7z4o196h9o607581uvqzpjf,172,99,67,209,16,141,113,31
ck7z4o30fzo2y0981xg8218nj,46,23,207,86,176,189,19,122
ck7z4o6vwmj0w0898tsa2cx1i,53,46,197,46,188,135,39,126
ck7z4ofi5mj6e0898xqp6lkie,191,133,57,163,47,68,181,38
ck7z4ojjeh9wj0758ef2mydk8,4,81,175,48,195,154,23,186
ck7z4osrp3x460832gcth6wkm,8,81,73,16,183,123,112,188
ck7z4owmv5aiy0874qas2cmml,182,84,103,32,21,163,103,216
ck7z4p1loha3407582zarwrx7,181,180,7,180,7,55,181,47
ck7z4pbe0cgo409425r55nu86,20,73,40,175,207,138,183,36
ck7z4pgbs5asc0874gl4xicll,78,38,216,100,178,191,44,124
ck7z4plkxhaeo07583ohb2j92,220,154,25,154,21,34,216,34
ck7z4pr633xj1083299eqyz3y,10,78,173,32,192,146,33,188
ck7z4q47g3xpn0832hr9zd8qd,48,139,122,27,182,83,104,195
ck7z4q5be3xqn08324suk479i,26,53,102,26,155,152,71,178
ck7z4q5sf3xr80832ps4qd399,198,142,37,195,5,80,162,23
ck7z4qp5ku9220813gdp3g646,170,175,34,156,49,72,178,87
ck7z4qs7vmmye0826ix3luuxt,37,59,123,8,203,160,116,207
ck7z4r2xg5bnx0874cdisul06,25,115,124,24,190,103,83,193
ck7z4r3y6hb7c0758a9m265z0,158,7,192,197,75,217,46,32
ck7z4rclb5bsq08740fbqjj9n,42,75,123,18,209,171,128,223
ck7z4ropnzpwl0981h1v44g3q,14,108,71,51,173,161,104,222
ck7z4rt57zpz20981ukek0vgi,31,55,177,81,156,190,10,159
ck7z4s1htu9nd0813s26lznco,205,169,210,61,46,52,37,155
ck7z4s8ag3ywf08320cbju8wh,201,95,145,179,21,83,73,3
ck7z4sh425cge0874ijl2ec2h,53,49,121,7,195,140,121,179
ck7z4sj5pzqir0981bjwezmst,85,12,44,159,129,189,174,38
ck7z4sw04mo8t0826yy5swg7w,39,51,198,59,190,163,32,147
ck7z4tao7moha0826iz0ewkm5,27,93,83,37,183,122,130,187
ck7z4tb0ahceq0758gs5aioxc,37,68,123,27,196,178,115,223
ck7z4tmiemom90826sv5qk1f4,50,25,206,102,169,207,18,130
ck7z4twxtmorn0826jlju45sa,46,34,117,9,162,137,92,162
ck7z4u0lqciyj094275tseis8,61,33,121,93,177,149,121,222
ck7z4u89z5d7o08746tgw4jzz,171,133,116,198,26,116,71,53
ck7z4uivhuax50813qfdxto1g,14,113,128,215,185,129,59,28
ck7z4upb3mp2a08269cokaduz,41,39,157,8,211,178,90,209
ck7z4uv7a408e0832qp449k8n,196,102,158,179,53,79,91,2
ck7z4v4xcmmne08987yvnnu3h,111,5,210,48,124,216,29,173
ck7z4vb95mphd082673ggsk15,188,169,20,177,12,73,180,53
ck7z4vh5wmpl80826dh4fl2lo,47,46,20,134,162,180,189,89
ck7z4vmj7mmuj089850vxcc10,38,54,120,32,161,170,75,192
ck7z4vnszmpoa0826or1sq6dn,176,163,42,152,53,73,186,73
ck7z4vz47zs2i0981tenzkkka,22,42,195,66,179,187,6,152
ck7z4vz5fmn0f0898mrakomji,130,12,142,187,36,195,20,28
ck7z4wccpmn9508988swrpoxb,13,83,160,27,195,121,48,174
ck7z4wnrxhe3n0758t1my15kw,33,139,119,33,188,90,94,200
ck7z4wrdl5eh40874p03hguqf,34,61,114,31,175,182,88,205
ck7z4x0an5er30874hrf7aoh2,150,159,76,167,72,134,126,14
ck7z4x1opmnvw0898yxj522cb,17,80,80,19,174,140,104,198
ck7z4xcejckwy0942qgfgmjbl,182,128,75,29,21,101,124,199
ck7z4xfha41s208324vba0e8e,20,95,69,168,191,75,137,2
ck7z4xl2tztcp0981jlqwm4l7,126,30,168,86,94,175,56,119
ck7z4y374cla00942oxuqo8oo,9,153,85,200,161,89,79,42
ck7z4y796ucum0813lx5hzul4,196,93,144,178,14,96,62,15
ck7z4ynxo42gp0832msyvg97a,178,126,52,203,10,122,125,49
ck7z4yr1kzu070981dzwuiajx,46,50,91,175,158,144,113,14
ck7z4z4wv42tk0832lqvfvkps,186,90,155,207,7,120,38,8
ck7z4z8czzuh00981qo7itu7d,54,94,129,31,156,90,78,153
ck7z4zkbtms7n08260xpdtqrz,16,77,92,30,159,168,73,211
ck7z4zmabhg2x07586wclvhep,53,71,114,49,152,164,88,183
ck7z4zssmudts0813hcr414fb,136,33,195,88,105,182,50,127
ck7z4zwrbudya0813fkmrjyja,76,22,157,31,148,166,67,157
ck7z507tfmsnd0826258p2lay,216,170,48,187,35,84,195,63
ck7z509qtue7x0813teqqm6d4,25,30,212,68,189,191,3,150
ck7z50da4hgn80758u5hhwhjk,1,121,124,34,177,113,49,196
ck7z50prgmt0e0826wn36hyrt,215,114,163,6,15,98,55,198
ck7z50qqqueh20813885o4jof,181,99,125,186,9,99,55,18
ck7z51533cn9p0942nftwj01j,32,44,202,51,198,163,28,152
ck7z51jfa5hvw087482l62w41,43,7,2,110,168,180,212,77
ck7z51ndocnnc0942iv3q86fn,179,156,100,189,44,67,113,34
ck7z51so2mttk08263akxbqrs,32,73,123,210,201,151,109,9
ck7z51vbnmtvk0826x3jfl8pb,42,18,194,85,150,183,11,112
ck7z5280lufio0813eqsicv8r,175,123,40,201,1,100,124,22
ck7z52bcr5ide0874wi5sqgs1,122,8,205,70,104,208,23,142
ck7z52jdb5ihr0874npwfoj2w,48,52,135,20,172,175,80,198
ck7z52oo3uftj08131llunli6,18,88,80,23,169,135,103,197
ck7z530k2coge0942qvl3a4gi,22,57,102,22,155,155,72,186
ck7z535rtcoln09422eyij7hp,126,170,160,86,38,14,8,90
ck7z539jy5j1l0874q1ns5nyj,115,33,170,90,88,190,42,130
ck7z53e4v45gt083263zxx4zv,36,35,17,131,175,174,195,73
ck7z53qzhugml0813j1vmyl7i,49,25,23,125,191,174,217,69
ck7z53sancp0a0942700hy84c,20,110,59,41,175,97,135,173
ck7z54amn5jtq0874m2elo91m,203,103,155,197,31,116,80,31
ck7z54cfqzy0s0981693vvlx9,68,45,185,84,171,169,54,123
ck7z54hjg46890832nddnk45e,27,96,153,51,188,142,55,180
ck7z54rv3cpx10942aefyfcdc,42,61,111,35,149,155,73,177
ck7z5551w5kj2087431vc3xzw,79,32,218,91,178,171,46,106
ck7z558y75kn80874yvxjx1ok,188,154,100,201,14,56,96,2
ck7z55sknmwul0826rgsx2plc,10,38,200,54,192,169,7,154
ck7z562wdmu9g0898f7x4ymh1,58,29,202,93,162,173,26,105
ck7z56c9jcrdv0942tvq994zg,214,111,79,192,35,111,161,33
ck7z56os600ij09811x1lbkq6,175,106,68,176,31,106,133,36
ck7z56rhs488r08329ryvxbbz,121,12,185,62,111,183,54,133
ck7z57cr7mvam0898x26m0oxr,208,90,165,187,4,110,51,13
ck7z57j7z48pk083240xoxobb,22,60,192,87,178,192,13,156
ck7z58jvucsuf0942nueml33v,81,0,168,43,92,195,9,140
ck7z595tsmz6k0826rykwb4wm,197,102,59,180,22,87,152,5
ck7z597z1ctbb0942suayoih2,6,99,129,42,169,148,35,201
ck7z59jit02am09816gxrky8e,168,176,107,218,30,85,87,37
ck7z59rgo5nxo0874vr9zo2mz,86,3,202,10,181,189,65,175
ck7z5ajo1031g0981u3coj2fb,179,151,28,137,38,46,190,54
ck7z5ak89n0480826cazzynm2,49,43,138,14,167,177,77,197
ck7z5b1nihnv007587l0rr1k4,206,109,103,223,26,165,125,47
ck7z5b94ghnz10758xg1szver,32,127,135,46,175,123,65,204
ck7z5bsld5p6k08743n72x4so,4,88,186,37,214,149,36,200
ck7z5bv4mhoe50758xnfjw1ee,174,63,99,189,25,137,96,14
ck7z5ck8eumz60813o9m3gwiu,12,68,34,172,204,134,179,30
ck7z5cshl04hg0981546igd6o,156,45,101,199,22,165,76,15
ck7z5d77b4c2e0832lpd5fs7p,111,21,185,81,111,201,36,145
ck7z5dmht5q1x0874h60jiwqw,26,53,210,62,202,172,17,159
ck7z5dnhh051d09819a8p5fgb,187,136,48,198,17,95,151,28
ck7z5e92t4ck408321wi5qchr,188,94,154,199,3,129,34,33
ck7z5ebxc4cml0832ay38rrkm,178,163,187,51,27,43,19,150
ck7z5f4qocwwo09428d6gkc21,1,107,111,217,181,147,67,37
ck7z5fa36cwzr09428qn40t55,209,130,141,197,41,96,104,29
ck7z5g8kmup2408139kn8ox3n,172,8,187,208,72,222,62,28
ck7z5ge7p06k50981phg05w55,98,16,178,47,120,177,43,138
ck7z5gsms4dxw08325oibe44m,136,34,173,197,89,207,57,53
ck7z5h0664e1c083231a2jmo4,49,86,170,37,200,110,78,159
ck7z5h9q806yt0981e5hgnr2r,204,199,15,178,19,63,213,77
ck7z5hmicups00813y5nrmx2z,55,53,125,32,158,165,84,186
ck7z5hvjgn10t0898zpbkzsm1,196,151,94,202,31,57,130,2
ck7z5ik0507lm0981c4thllxo,21,97,74,15,209,104,156,189
ck7z5isrf5sst08744d4lpkdi,211,121,27,179,4,77,180,16
ck7z5j9heuqhg0813eqhrtqsq,169,62,119,222,37,186,84,34
ck7z5jhu8n4if0826s4orijd9,35,41,136,9,187,178,82,211
ck7z5jnwqn1r00898wexz9zai,219,77,189,181,35,131,60,27
ck7z5kl864ftd0832orgbd6rs,21,88,35,184,176,152,153,47
ck7z5kt165tny0874taa7cd3i,175,102,71,167,27,102,128,33
ck7z5lb9a4g8j0832ocw47r2h,11,96,152,25,197,112,52,183
ck7z5lope4gf70832g22p3ck9,176,12,159,186,53,169,74,4
ck7z5lx9wurro0813yljmpd1d,109,11,189,60,109,174,34,121
ck7z5mfvb4grh0832x6kjs842,164,48,136,204,56,172,88,24
ck7z5mmnkn37n0898boex8xtf,10,55,190,28,194,163,10,180
ck7z5nexj4h7l0832m76iyrrx,182,117,137,194,39,106,81,33
ck7z5nqsxn3sg08988ypryywr,177,134,119,188,42,64,96,10
ck7z5o1ix0a6l0981ubikegqr,156,115,100,157,35,68,91,26
ck7z5optcd1jt0942oz5w2jal,34,91,104,40,174,180,104,222
ck7z5oydj4hyo0832oq6ejxz2,199,147,120,202,30,72,97,17
ck7z5q80r4im608320rb2bljj,6,76,184,52,197,158,19,178
ck7z5r5hrhvp20758hwy0lmwc,173,155,101,196,40,67,105,22
ck7z5rxgr0bz609810pa3f6y1,16,100,144,196,203,105,64,15
ck7z5sgsnn8ur08261ff30trg,67,18,197,73,166,151,40,93
ck7z5t4y9d3nj0942raqvkdhm,33,69,111,23,172,185,88,223
ck7z5tu755yo70874gjbxbbw5,194,129,119,195,2,78,72,13
ck7z5u0qin73h0898f2qx3mit,58,50,187,54,174,153,41,140
ck7z5u7t15z1e0874uuuai857,210,109,72,191,29,96,163,6
ck7z5ung75zaf0874s615eljn,223,155,24,190,4,66,198,26
ck7z5v06m4lic08329ibo633c,190,126,131,199,17,93,72,19
ck7z5v3ozhy6y0758fyxrbi96,39,36,220,49,198,183,22,157
ck7z5vg2hd5ch0942nbin7m2m,53,29,168,29,168,193,47,193
ck7z5vghknat00826yv4jp5ab,179,133,118,174,57,72,115,31
ck7z5w47hd5mc0942dqtyjxyx,81,27,188,32,134,178,27,163
ck7z5w47r5zxl0874k9yqlnp7,201,86,163,173,26,111,60,32
ck7z5whrsn8dg0898bb7vnw4m,197,101,143,175,27,86,74,16
ck7z5x4cpnbd90826hb2l8tjo,66,9,173,27,141,201,38,183
ck7z5xbt1n8uf08981gy5qe03,68,70,105,102,169,166,36,42
ck7z5xqon60lm08749jwzsb4w,133,28,160,185,70,193,50,47
ck7z5xx5g0exl0981lrywiksh,6,133,84,42,217,180,71,202
ck7z5ylng60z80874wizyruut,49,58,187,87,175,176,37,140
ck7z5yqneuxzm0813e62dzdgm,8,125,47,48,183,106,138,187
ck7z5z0qj4nar08320t0c9b52,200,119,139,169,52,65,110,18
ck7z5zbqmncdq0826djfg3920,38,38,217,43,207,172,33,157
ck7z5zdf5n9th0898ruf95rcr,156,169,26,141,30,59,163,82
ck7z5zvjnncoa0826m0sb1jsz,43,74,168,50,188,130,57,150
ck7z605rxi0nj0758k5uy7jve,143,18,214,84,97,183,31,110
ck7z60ee9nczk0826b0oisv37,78,15,170,50,100,200,8,156
ck7z60y84ndaw08263ww3j2zk,16,25,132,13,156,209,40,205
ck7z60zbq4ofo0832mqwx6sga,138,19,133,159,74,137,74,6
ck7z61mfcndnr0826o7l3bnk7,13,99,90,17,207,134,125,221
ck7z61nxanb600898bk6xgiiy,195,133,118,197,25,80,95,16
ck7z621jmndx90826rtmow5jj,189,151,39,173,22,85,167,58
ck7z62kd2v0710813ojhxvvte,222,74,184,167,40,103,74,10
ck7z62q3x0i5q098151eoacs0,43,21,215,46,204,151,29,126
ck7z6398jnc210898g01ekga5,173,118,105,186,21,78,77,10
