ID,Label
ck7yzia59ewsp0758yuzjrfp9,"{""points"":[{""geometry"":[{""x"":1254,""y"":244},{""x"":1747,""y"":223},{""x"":1767,""y"":546},{""x"":1281,""y"":573}]}]}"
ck7yzicg21l4n0832li213ufp,"{""points"":[{""geometry"":[{""x"":1720,""y"":985},{""x"":1712,""y"":1329},{""x"":1147,""y"":1315},{""x"":1166,""y"":949}]}]}"
ck7yzipmwk8n90898y9ylgp5d,"{""points"":[{""geometry"":[{""x"":1579,""y"":1317},{""x"":1568,""y"":1577},{""x"":1149,""y"":1555},{""x"":1169,""y"":1294}]}]}"
ck7yziymr2yzi0874fb6xsewi,"{""points"":[{""geometry"":[{""x"":955,""y"":2038},{""x"":939,""y"":2337},{""x"":455,""y"":2329},{""x"":482,""y"":2021}]}]}"
ck7yzj1tzk9xv0826fl3f3ax8,"{""points"":[{""geometry"":[{""x"":690,""y"":1739},{""x"":678,""y"":1980},{""x"":284,""y"":1975},{""x"":300,""y"":1731}]}]}"
ck7yzjiry2z7e08746wy0oyq0,"{""points"":[{""geometry"":[{""x"":2018,""y"":252},{""x"":2005,""y"":591},{""x"":1481,""y"":546},{""x"":1503,""y"":204}]}]}"
ck7yzjtcqka7b0826gx5513y7,"{""points"":[{""geometry"":[{""x"":1172,""y"":1789},{""x"":1133,""y"":2096},{""x"":632,""y"":2047},{""x"":665,""y"":1738}]}]}"
ck7yzju2o1lm20832umm3vbvg,"{""points"":[{""geometry"":[{""x"":1282,""y"":1504},{""x"":1865,""y"":1501},{""x"":1849,""y"":1863},{""x"":1274,""y"":1890}]}]}"
ck7yzk74yk94f0898828be628,"{""points"":[{""geometry"":[{""x"":2185,""y"":1558},{""x"":2094,""y"":1900},{""x"":1554,""y"":1826},{""x"":1634,""y"":1471}]}]}"
ck7yzkicqrx3u0813ppm9pl4k,"{""points"":[{""geometry"":[{""x"":334,""y"":1602},{""x"":321,""y"":1831},{""x"":692,""y"":1831},{""x"":699,""y"":1608}]}]}"
ck7yzkjsorx4u0813btfaf7fm,"{""points"":[{""geometry"":[{""x"":731,""y"":240},{""x"":704,""y"":570},{""x"":167,""y"":532},{""x"":188,""y"":175}]}]}"
ck7yzkuxx1m3w0832og8mk2oe,"{""points"":[{""geometry"":[{""x"":824,""y"":1579},{""x"":802,""y"":1839},{""x"":1206,""y"":1856},{""x"":1222,""y"":1602}]}]}"
ck7yzky76rxe10813u675x3bd,"{""points"":[{""geometry"":[{""x"":1100,""y"":1909},{""x"":1098,""y"":2118},{""x"":771,""y"":2126},{""x"":781,""y"":1909}]}]}"
ck7yzlaezrxk30813yff5tght,"{""points"":[{""geometry"":[{""x"":1819,""y"":1356},{""x"":1785,""y"":1607},{""x"":1363,""y"":1557},{""x"":1396,""y"":1288}]}]}"
ck7yzlqsqk9w30898woocygra,"{""points"":[{""geometry"":[{""x"":2295,""y"":454},{""x"":2294,""y"":747},{""x"":1858,""y"":748},{""x"":1856,""y"":447}]}]}"
ck7yzlu4ek9xr08986egbtd0u,"{""points"":[{""geometry"":[{""x"":1987,""y"":993},{""x"":2031,""y"":1125},{""x"":2313,""y"":1111},{""x"":2249,""y"":982}]}]}"
ck7yzm6ki30jm0874455h6lpy,"{""points"":[{""geometry"":[{""x"":829,""y"":132},{""x"":839,""y"":339},{""x"":479,""y"":348},{""x"":472,""y"":120}]}]}"
ck7yzm7v3eyju07582l1c7zwl,"{""points"":[{""geometry"":[{""x"":2015,""y"":1236},{""x"":2027,""y"":944},{""x"":1578,""y"":920},{""x"":1561,""y"":1222}]}]}"
ck7yzmqirkbns082681l25ikg,"{""points"":[{""geometry"":[{""x"":1104,""y"":477},{""x"":1129,""y"":734},{""x"":1546,""y"":712},{""x"":1519,""y"":457}]}]}"
ck7yzmv9feywv0758ssrzz1su,"{""points"":[{""geometry"":[{""x"":1337,""y"":900},{""x"":1378,""y"":973},{""x"":1245,""y"":1022},{""x"":1203,""y"":947}]}]}"
ck7yzn6upa6hr0942u6repr6w,"{""points"":[{""geometry"":[{""x"":2092,""y"":1505},{""x"":2064,""y"":1749},{""x"":1691,""y"":1736},{""x"":1719,""y"":1476}]}]}"
ck7yzn6wsxd6k0981c3rps6xu,"{""points"":[{""geometry"":[{""x"":955,""y"":1482},{""x"":955,""y"":1779},{""x"":466,""y"":1798},{""x"":467,""y"":1489}]}]}"
ck7yzndfyez6h0758gep3j4uy,"{""points"":[{""geometry"":[{""x"":19,""y"":127},{""x"":460,""y"":165},{""x"":445,""y"":437},{""x"":0,""y"":403}]}]}"
ck7yzno7431dv0874dt7usabb,"{""points"":[{""geometry"":[{""x"":1167,""y"":1383},{""x"":1170,""y"":1621},{""x"":801,""y"":1628},{""x"":804,""y"":1393}]}]}"
ck7yzo0ybezgw0758myuqj7cn,"{""points"":[{""geometry"":[{""x"":625,""y"":138},{""x"":614,""y"":411},{""x"":173,""y"":379},{""x"":190,""y"":107}]}]}"
ck7yzo2dskb4m0898eg5beypy,"{""points"":[{""geometry"":[{""x"":1981,""y"":2191},{""x"":2065,""y"":2331},{""x"":2276,""y"":2230},{""x"":2189,""y"":2103}]}]}"
ck7yzo9sm31p60874u8pw1jrr,"{""points"":[{""geometry"":[{""x"":1240,""y"":1725},{""x"":1247,""y"":2070},{""x"":695,""y"":2095},{""x"":701,""y"":1739}]}]}"
ck7yzokmnkci70826o1cug4du,"{""points"":[{""geometry"":[{""x"":673,""y"":1045},{""x"":663,""y"":1320},{""x"":214,""y"":1299},{""x"":230,""y"":1025}]}]}"
ck7yzot1kxdy20981g0387amh,"{""points"":[{""geometry"":[{""x"":846,""y"":926},{""x"":877,""y"":1353},{""x"":606,""y"":1346},{""x"":574,""y"":927}]}]}"
ck7yzoxl2a78k0942nxuw1s2g,"{""points"":[{""geometry"":[{""x"":1971,""y"":1487},{""x"":1960,""y"":1759},{""x"":1540,""y"":1741},{""x"":1557,""y"":1471}]}]}"
ck7yzp5su321p0874jwjttk9y,"{""points"":[{""geometry"":[{""x"":1156,""y"":1967},{""x"":1138,""y"":2264},{""x"":662,""y"":2246},{""x"":682,""y"":1945}]}]}"
ck7yzpc17kcu608264etv0yj1,"{""points"":[{""geometry"":[{""x"":1489,""y"":999},{""x"":1459,""y"":673},{""x"":962,""y"":729},{""x"":1002,""y"":1047}]}]}"
ck7yzpklza7gk0942ml0llf7s,"{""points"":[{""geometry"":[{""x"":1881,""y"":416},{""x"":1886,""y"":577},{""x"":1617,""y"":561},{""x"":1620,""y"":395}]}]}"
ck7yzpolurzh50813r2ka77bz,"{""points"":[{""geometry"":[{""x"":580,""y"":1316},{""x"":549,""y"":1638},{""x"":5,""y"":1600},{""x"":24,""y"":1281}]}]}"
ck7yzpwmtkd3108263wp4tddi,"{""points"":[{""geometry"":[{""x"":2295,""y"":521},{""x"":2279,""y"":777},{""x"":1868,""y"":746},{""x"":1890,""y"":486}]}]}"
ck7yzpzvhxehz0981jtb7pnid,"{""points"":[{""geometry"":[{""x"":1722,""y"":1329},{""x"":1749,""y"":1767},{""x"":2039,""y"":1756},{""x"":2013,""y"":1309}]}]}"
ck7yzq4mzxekg0981qob07ouq,"{""points"":[{""geometry"":[{""x"":2127,""y"":330},{""x"":2152,""y"":703},{""x"":1532,""y"":718},{""x"":1523,""y"":325}]}]}"
ck7yzqflckda20826spmvdkmc,"{""points"":[{""geometry"":[{""x"":1688,""y"":1327},{""x"":1921,""y"":1369},{""x"":1934,""y"":1231},{""x"":1709,""y"":1185}]}]}"
ck7yzqflykc5i08988xmbgopa,"{""points"":[{""geometry"":[{""x"":1610,""y"":582},{""x"":1595,""y"":880},{""x"":1123,""y"":866},{""x"":1131,""y"":560}]}]}"
ck7yzqh3lf0g80758i0tsvxt1,"{""points"":[{""geometry"":[{""x"":1613,""y"":832},{""x"":1605,""y"":1064},{""x"":1234,""y"":1051},{""x"":1244,""y"":824}]}]}"
ck7yzqy1vxf040981ock7ou38,"{""points"":[{""geometry"":[{""x"":340,""y"":1511},{""x"":888,""y"":1486},{""x"":912,""y"":1787},{""x"":370,""y"":1823}]}]}"
ck7yzr8o2a86s09424vvqcj8w,"{""points"":[{""geometry"":[{""x"":677,""y"":1245},{""x"":667,""y"":1484},{""x"":256,""y"":1484},{""x"":270,""y"":1229}]}]}"
ck7yzre4fkdrr0826awu2x2p6,"{""points"":[{""geometry"":[{""x"":1518,""y"":727},{""x"":1933,""y"":711},{""x"":1914,""y"":447},{""x"":1504,""y"":464}]}]}"
ck7yzrlvd3332087447masy9e,"{""points"":[{""geometry"":[{""x"":1252,""y"":1218},{""x"":1235,""y"":1463},{""x"":844,""y"":1426},{""x"":870,""y"":1184}]}]}"
ck7yzrxoekcqj0898qde6te56,"{""points"":[{""geometry"":[{""x"":1875,""y"":1721},{""x"":2321,""y"":1719},{""x"":2295,""y"":2006},{""x"":1850,""y"":2022}]}]}"
ck7yzs0lbkdzt0826sf0qrr3l,"{""points"":[{""geometry"":[{""x"":2117,""y"":780},{""x"":2094,""y"":1102},{""x"":1584,""y"":1076},{""x"":1609,""y"":743}]}]}"
ck7yzs5pxxflx0981uzg6evir,"{""points"":[{""geometry"":[{""x"":1776,""y"":806},{""x"":1923,""y"":919},{""x"":1811,""y"":975},{""x"":1664,""y"":858}]}]}"
ck7yzsg6is0nl0813xcdl864c,"{""points"":[{""geometry"":[{""x"":733,""y"":499},{""x"":1074,""y"":499},{""x"":1100,""y"":707},{""x"":730,""y"":719}]}]}"
ck7yzst7xkeee082638jk18b8,"{""points"":[{""geometry"":[{""x"":1913,""y"":461},{""x"":1908,""y"":736},{""x"":1464,""y"":731},{""x"":1470,""y"":437}]}]}"
ck7yzsvgr33jy0874adfx0rqr,"{""points"":[{""geometry"":[{""x"":1130,""y"":2014},{""x"":1095,""y"":2310},{""x"":595,""y"":2272},{""x"":625,""y"":1958}]}]}"
ck7yzt8zs33qt08743i6bgvkq,"{""points"":[{""geometry"":[{""x"":680,""y"":1403},{""x"":1132,""y"":1335},{""x"":1171,""y"":1613},{""x"":715,""y"":1700}]}]}"
ck7yzt93cs1350813titckp7k,"{""points"":[{""geometry"":[{""x"":1517,""y"":1110},{""x"":1538,""y"":1409},{""x"":1074,""y"":1425},{""x"":1062,""y"":1127}]}]}"
ck7yztmxxa96u0942s5kji5e8,"{""points"":[{""geometry"":[{""x"":1107,""y"":964},{""x"":1090,""y"":1220},{""x"":688,""y"":1205},{""x"":693,""y"":940}]}]}"
ck7yzu0e1a9az0942e8w2v7qj,"{""points"":[{""geometry"":[{""x"":1675,""y"":789},{""x"":2036,""y"":811},{""x"":2031,""y"":1041},{""x"":1669,""y"":1032}]}]}"
ck7yzu0fokdkv08981j3avped,"{""points"":[{""geometry"":[{""x"":1479,""y"":1868},{""x"":1476,""y"":2082},{""x"":1160,""y"":2087},{""x"":1173,""y"":1864}]}]}"
ck7yzu9q81q8j083242rhab7w,"{""points"":[{""geometry"":[{""x"":2131,""y"":1083},{""x"":2086,""y"":1415},{""x"":1559,""y"":1381},{""x"":1604,""y"":1020}]}]}"
ck7yzufti1qcx0832z2xhh3kf,"{""points"":[{""geometry"":[{""x"":1754,""y"":556},{""x"":1715,""y"":848},{""x"":1272,""y"":818},{""x"":1301,""y"":516}]}]}"
ck7yzuw9if2dy07585vlwlibn,"{""points"":[{""geometry"":[{""x"":1841,""y"":1525},{""x"":1869,""y"":1678},{""x"":1622,""y"":1691},{""x"":1601,""y"":1525}]}]}"
ck7yzuy3f1qlw0832q6gj7jn6,"{""points"":[{""geometry"":[{""x"":479,""y"":2053},{""x"":869,""y"":2015},{""x"":889,""y"":2272},{""x"":493,""y"":2319}]}]}"
ck7yzv9x134ls0874btp4j687,"{""points"":[{""geometry"":[{""x"":1723,""y"":1560},{""x"":1744,""y"":1953},{""x"":2026,""y"":1950},{""x"":2010,""y"":1548}]}]}"
ck7yzvetea9ua0942rvv0ir9w,"{""points"":[{""geometry"":[{""x"":1424,""y"":1088},{""x"":1596,""y"":1027},{""x"":1657,""y"":1110},{""x"":1475,""y"":1180}]}]}"
ck7yzvywd34x50874mg01z0yx,"{""points"":[{""geometry"":[{""x"":1305,""y"":959},{""x"":1532,""y"":934},{""x"":1568,""y"":1292},{""x"":1345,""y"":1307}]}]}"
ck7yzwmnvs2gy0813j8ndk4y6,"{""points"":[{""geometry"":[{""x"":1659,""y"":1931},{""x"":2033,""y"":1942},{""x"":2018,""y"":2188},{""x"":1641,""y"":2187}]}]}"
ck7yzxbywxhx20981ei10wtxl,"{""points"":[{""geometry"":[{""x"":1013,""y"":1342},{""x"":1494,""y"":1309},{""x"":1515,""y"":1618},{""x"":1026,""y"":1659}]}]}"
ck7yzxy3tab2j094241aq19n2,"{""points"":[{""geometry"":[{""x"":242,""y"":681},{""x"":734,""y"":665},{""x"":760,""y"":961},{""x"":258,""y"":983}]}]}"
ck7yzxzfgab3g0942mabpvvkg,"{""points"":[{""geometry"":[{""x"":1892,""y"":946},{""x"":1670,""y"":890},{""x"":1708,""y"":735},{""x"":1936,""y"":793}]}]}"
ck7yzyiwlabdo0942hik1w7g1,"{""points"":[{""geometry"":[{""x"":1216,""y"":2027},{""x"":1211,""y"":2349},{""x"":672,""y"":2367},{""x"":664,""y"":2044}]}]}"
ck7yzyomm36bm0874eehx51hm,"{""points"":[{""geometry"":[{""x"":1662,""y"":872},{""x"":2315,""y"":859},{""x"":2343,""y"":1272},{""x"":1680,""y"":1301}]}]}"
ck7yzz24kabnk0942empb0q46,"{""points"":[{""geometry"":[{""x"":2236,""y"":1010},{""x"":1836,""y"":1020},{""x"":1809,""y"":788},{""x"":2197,""y"":763}]}]}"
ck7yzzetakhah0826nsiluxep,"{""points"":[{""geometry"":[{""x"":1261,""y"":340},{""x"":1253,""y"":622},{""x"":820,""y"":600},{""x"":830,""y"":318}]}]}"
ck7yzzj1eabx60942n7yktxrr,"{""points"":[{""geometry"":[{""x"":1269,""y"":260},{""x"":1654,""y"":281},{""x"":1648,""y"":530},{""x"":1251,""y"":512}]}]}"
ck7yzzzy1kgaz089853tp24un,"{""points"":[{""geometry"":[{""x"":630,""y"":371},{""x"":639,""y"":641},{""x"":175,""y"":636},{""x"":182,""y"":357}]}]}"
ck7z0080laca30942af3r5m65,"{""points"":[{""geometry"":[{""x"":712,""y"":845},{""x"":702,""y"":1093},{""x"":281,""y"":1080},{""x"":295,""y"":824}]}]}"
ck7z00s5as4eq0813innxgtmp,"{""points"":[{""geometry"":[{""x"":2303,""y"":58},{""x"":2265,""y"":344},{""x"":1843,""y"":292},{""x"":1875,""y"":4}]}]}"
ck7z015c3ki2d0826w6zrk3eq,"{""points"":[{""geometry"":[{""x"":2184,""y"":1279},{""x"":2156,""y"":1615},{""x"":1626,""y"":1589},{""x"":1653,""y"":1250}]}]}"
ck7z017q0xjn809816o7i9voo,"{""points"":[{""geometry"":[{""x"":1166,""y"":2028},{""x"":1154,""y"":2393},{""x"":1713,""y"":2381},{""x"":1724,""y"":2024}]}]}"
ck7z01ozff5f2075823xdb5vb,"{""points"":[{""geometry"":[{""x"":894,""y"":1954},{""x"":889,""y"":2179},{""x"":509,""y"":2191},{""x"":512,""y"":1950}]}]}"
ck7z01xwo37tt0874e99v8x40,"{""points"":[{""geometry"":[{""x"":705,""y"":270},{""x"":1264,""y"":310},{""x"":1253,""y"":656},{""x"":697,""y"":624}]}]}"
ck7z02bwtkh8r08981cixuv8d,"{""points"":[{""geometry"":[{""x"":1490,""y"":1160},{""x"":1495,""y"":1359},{""x"":1187,""y"":1362},{""x"":1191,""y"":1154}]}]}"
ck7z02kwi1u0i0832yr5pf07e,"{""points"":[{""geometry"":[{""x"":1636,""y"":44},{""x"":2010,""y"":87},{""x"":2009,""y"":328},{""x"":1633,""y"":308}]}]}"
ck7z02qn7kiq10826tamgxxt9,"{""points"":[{""geometry"":[{""x"":1632,""y"":192},{""x"":1609,""y"":526},{""x"":2114,""y"":559},{""x"":2142,""y"":203}]}]}"
ck7z02wxx384c0874uyfllzxj,"{""points"":[{""geometry"":[{""x"":386,""y"":1065},{""x"":816,""y"":1067},{""x"":822,""y"":1323},{""x"":382,""y"":1335}]}]}"
ck7z03ab9xkgr098199t7sub5,"{""points"":[{""geometry"":[{""x"":201,""y"":966},{""x"":447,""y"":951},{""x"":447,""y"":1104},{""x"":191,""y"":1120}]}]}"
ck7z03axwxkhk09817ep2gbxv,"{""points"":[{""geometry"":[{""x"":1418,""y"":1660},{""x"":1495,""y"":1536},{""x"":1306,""y"":1405},{""x"":1223,""y"":1525}]}]}"
ck7z03oxo38ix0874pebftlsk,"{""points"":[{""geometry"":[{""x"":960,""y"":1427},{""x"":973,""y"":1621},{""x"":633,""y"":1657},{""x"":632,""y"":1443}]}]}"
ck7z03vq0adty0942ok3ninpn,"{""points"":[{""geometry"":[{""x"":2019,""y"":703},{""x"":2258,""y"":689},{""x"":2249,""y"":1055},{""x"":2009,""y"":1056}]}]}"
ck7z04gcx1uxh0832ogjppn62,"{""points"":[{""geometry"":[{""x"":1585,""y"":1832},{""x"":1630,""y"":1983},{""x"":1858,""y"":1920},{""x"":1798,""y"":1777}]}]}"
ck7z0524c1v660832w2og58b0,"{""points"":[{""geometry"":[{""x"":2137,""y"":604},{""x"":2103,""y"":742},{""x"":1865,""y"":684},{""x"":1897,""y"":549}]}]}"
ck7z0542wae8n09420za4luvw,"{""points"":[{""geometry"":[{""x"":869,""y"":1585},{""x"":1148,""y"":1576},{""x"":1173,""y"":2000},{""x"":901,""y"":2002}]}]}"
ck7z05uokkio10898nbhe1jrg,"{""points"":[{""geometry"":[{""x"":180,""y"":253},{""x"":637,""y"":221},{""x"":678,""y"":501},{""x"":221,""y"":545}]}]}"
ck7z06gk5kiwc0898d3ls9vqz,"{""points"":[{""geometry"":[{""x"":1249,""y"":1273},{""x"":1261,""y"":1625},{""x"":709,""y"":1662},{""x"":687,""y"":1308}]}]}"
ck7z06mbd39mu08747s6b84is,"{""points"":[{""geometry"":[{""x"":352,""y"":1816},{""x"":757,""y"":1809},{""x"":752,""y"":2064},{""x"":342,""y"":2076}]}]}"
ck7z06wza39pr0874ms0pj6p4,"{""points"":[{""geometry"":[{""x"":2270,""y"":1859},{""x"":1884,""y"":1911},{""x"":1824,""y"":1652},{""x"":2195,""y"":1612}]}]}"
ck7z079q0f7py0758mz052kg2,"{""points"":[{""geometry"":[{""x"":1240,""y"":1102},{""x"":1230,""y"":1361},{""x"":815,""y"":1358},{""x"":825,""y"":1090}]}]}"
ck7z07b1caf6c0942svsl5yxf,"{""points"":[{""geometry"":[{""x"":1556,""y"":333},{""x"":1948,""y"":372},{""x"":1946,""y"":626},{""x"":1539,""y"":597}]}]}"
ck7z07qmskjhr0898mvy0tl2h,"{""points"":[{""geometry"":[{""x"":1000,""y"":303},{""x"":1003,""y"":597},{""x"":535,""y"":586},{""x"":531,""y"":283}]}]}"
ck7z084djkjmc0898t3u0hqhr,"{""points"":[{""geometry"":[{""x"":2327,""y"":1554},{""x"":2322,""y"":1850},{""x"":1866,""y"":1854},{""x"":1867,""y"":1558}]}]}"
ck7z08gfp1wk60832wolmauqs,"{""points"":[{""geometry"":[{""x"":196,""y"":170},{""x"":174,""y"":451},{""x"":621,""y"":492},{""x"":637,""y"":201}]}]}"
ck7z0974yafx30942sdgnnjta,"{""points"":[{""geometry"":[{""x"":170,""y"":2079},{""x"":164,""y"":2359},{""x"":607,""y"":2355},{""x"":606,""y"":2084}]}]}"
ck7z0a3e9klkk082642hkwndc,"{""points"":[{""geometry"":[{""x"":1789,""y"":1827},{""x"":1746,""y"":2105},{""x"":1300,""y"":2076},{""x"":1335,""y"":1785}]}]}"
ck7z0afs0f8ys0758np1lthay,"{""points"":[{""geometry"":[{""x"":1180,""y"":1228},{""x"":1170,""y"":1568},{""x"":616,""y"":1555},{""x"":614,""y"":1202}]}]}"
ck7z0as4jaghx0942tf69wmrp,"{""points"":[{""geometry"":[{""x"":928,""y"":1233},{""x"":1416,""y"":1267},{""x"":1397,""y"":1583},{""x"":897,""y"":1561}]}]}"
ck7z0au3wf93j07580nr5bahm,"{""points"":[{""geometry"":[{""x"":1846,""y"":1096},{""x"":1817,""y"":1353},{""x"":1430,""y"":1315},{""x"":1453,""y"":1049}]}]}"
ck7z0b8j33bbs0874zxtq7h99,"{""points"":[{""geometry"":[{""x"":597,""y"":639},{""x"":596,""y"":875},{""x"":200,""y"":858},{""x"":217,""y"":613}]}]}"
ck7z0bq0uagx40942lh28zy58,"{""points"":[{""geometry"":[{""x"":1298,""y"":221},{""x"":1283,""y"":495},{""x"":857,""y"":451},{""x"":886,""y"":162}]}]}"
ck7z0bshvkkzc0898fazuso3j,"{""points"":[{""geometry"":[{""x"":1740,""y"":303},{""x"":1726,""y"":756},{""x"":2339,""y"":761},{""x"":2355,""y"":333}]}]}"
ck7z0cdwpf9ot0758accats8u,"{""points"":[{""geometry"":[{""x"":1599,""y"":1309},{""x"":2209,""y"":1332},{""x"":2190,""y"":1728},{""x"":1585,""y"":1720}]}]}"
ck7z0ckegkla70898k0nhq36f,"{""points"":[{""geometry"":[{""x"":1669,""y"":175},{""x"":1646,""y"":465},{""x"":1209,""y"":419},{""x"":1233,""y"":122}]}]}"
ck7z0crkbkmnz0826c539lyv0,"{""points"":[{""geometry"":[{""x"":803,""y"":1577},{""x"":1134,""y"":1616},{""x"":1114,""y"":1825},{""x"":770,""y"":1790}]}]}"
ck7z0cw5p1y8h0832c3kq0q65,"{""points"":[{""geometry"":[{""x"":1144,""y"":210},{""x"":1123,""y"":572},{""x"":563,""y"":532},{""x"":577,""y"":165}]}]}"
ck7z0d1a6klex08983on7q6bd,"{""points"":[{""geometry"":[{""x"":891,""y"":1586},{""x"":846,""y"":1473},{""x"":611,""y"":1542},{""x"":642,""y"":1660}]}]}"
ck7z0dct3kmuf0826e2w800mx,"{""points"":[{""geometry"":[{""x"":1291,""y"":597},{""x"":1611,""y"":622},{""x"":1606,""y"":847},{""x"":1277,""y"":827}]}]}"
ck7z0dij7xoin0981y6uy7n0w,"{""points"":[{""geometry"":[{""x"":2332,""y"":388},{""x"":2304,""y"":690},{""x"":1862,""y"":657},{""x"":1896,""y"":347}]}]}"
ck7z0dxqjs9j00813pamt8iq1,"{""points"":[{""geometry"":[{""x"":2360,""y"":638},{""x"":2360,""y"":903},{""x"":1956,""y"":906},{""x"":1949,""y"":630}]}]}"
ck7z0e0ohs9ju0813vl0950q3,"{""points"":[{""geometry"":[{""x"":1507,""y"":1195},{""x"":2055,""y"":1210},{""x"":2027,""y"":1543},{""x"":1488,""y"":1521}]}]}"
ck7z0e9zss9n508135izsoquo,"{""points"":[{""geometry"":[{""x"":389,""y"":469},{""x"":822,""y"":477},{""x"":815,""y"":219},{""x"":383,""y"":205}]}]}"
ck7z0ervrfah50758m1nsfuft,"{""points"":[{""geometry"":[{""x"":510,""y"":2128},{""x"":496,""y"":2294},{""x"":227,""y"":2304},{""x"":258,""y"":2136}]}]}"
ck7z0f52mkm680898669mtlrg,"{""points"":[{""geometry"":[{""x"":1235,""y"":311},{""x"":1252,""y"":694},{""x"":1479,""y"":694},{""x"":1472,""y"":294}]}]}"
ck7z0fbx1fb8l0758ltacums9,"{""points"":[{""geometry"":[{""x"":1484,""y"":1867},{""x"":1652,""y"":1902},{""x"":1638,""y"":2017},{""x"":1467,""y"":1984}]}]}"
ck7z0ffh81z4w0832q0glro3c,"{""points"":[{""geometry"":[{""x"":619,""y"":1795},{""x"":622,""y"":1953},{""x"":384,""y"":1972},{""x"":385,""y"":1821}]}]}"
ck7z0ft2w1zao0832ic9mh2y9,"{""points"":[{""geometry"":[{""x"":80,""y"":1920},{""x"":141,""y"":2392},{""x"":433,""y"":2387},{""x"":374,""y"":1908}]}]}"
ck7z0ghh53d6b0874y2d5w2k9,"{""points"":[{""geometry"":[{""x"":1975,""y"":1030},{""x"":2189,""y"":1070},{""x"":2223,""y"":903},{""x"":1998,""y"":864}]}]}"
ck7z0h1dzxq590981t3hfjahu,"{""points"":[{""geometry"":[{""x"":1940,""y"":974},{""x"":1942,""y"":730},{""x"":1558,""y"":718},{""x"":1547,""y"":966},{""x"":1940,""y"":977}]}]}"
ck7z0hp7t205p0832q28w6f63,"{""points"":[{""geometry"":[{""x"":1292,""y"":236},{""x"":1286,""y"":565},{""x"":806,""y"":529},{""x"":809,""y"":223}]}]}"
ck7z0i1wf3dx00874c8zg2iqm,"{""points"":[{""geometry"":[{""x"":642,""y"":1683},{""x"":630,""y"":1955},{""x"":197,""y"":1950},{""x"":210,""y"":1670}]}]}"
ck7z0icz63e1u0874gfyj9nt5,"{""points"":[{""geometry"":[{""x"":1384,""y"":677},{""x"":1377,""y"":997},{""x"":871,""y"":981},{""x"":879,""y"":641}]}]}"
ck7z0ioj9sbhh0813hiee8dxa,"{""points"":[{""geometry"":[{""x"":2353,""y"":879},{""x"":2316,""y"":1269},{""x"":1711,""y"":1288},{""x"":1735,""y"":860}]}]}"
ck7z0j2s620te083291rv0hmi,"{""points"":[{""geometry"":[{""x"":1207,""y"":1764},{""x"":1183,""y"":2105},{""x"":627,""y"":2097},{""x"":643,""y"":1736}]}]}"
ck7z0jpq03eo70874ucz6d3cf,"{""points"":[{""geometry"":[{""x"":1870,""y"":538},{""x"":1846,""y"":820},{""x"":1438,""y"":793},{""x"":1447,""y"":502}]}]}"
ck7z0k3yoxrns0981rqsxtuld,"{""points"":[{""geometry"":[{""x"":624,""y"":337},{""x"":616,""y"":579},{""x"":220,""y"":553},{""x"":238,""y"":295}]}]}"
ck7z0kbcjsceb0813v3yhpb18,"{""points"":[{""geometry"":[{""x"":668,""y"":2346},{""x"":1052,""y"":2339},{""x"":1036,""y"":2091},{""x"":669,""y"":2103}]}]}"
ck7z0khsbkpwq0826rxxqe55s,"{""points"":[{""geometry"":[{""x"":1772,""y"":521},{""x"":1745,""y"":806},{""x"":1319,""y"":777},{""x"":1342,""y"":487}]}]}"
ck7z0kvxdfe1k0758qjk5bt2v,"{""points"":[{""geometry"":[{""x"":643,""y"":1610},{""x"":634,""y"":1855},{""x"":240,""y"":1855},{""x"":247,""y"":1603},{""x"":642,""y"":1607}]}]}"
ck7z0lbbp21ux0832u655s8zk,"{""points"":[{""geometry"":[{""x"":2388,""y"":907},{""x"":2363,""y"":1210},{""x"":1889,""y"":1187},{""x"":1925,""y"":863}]}]}"
ck7z0lnzcalad09423j38lj0q,"{""points"":[{""geometry"":[{""x"":1799,""y"":324},{""x"":1786,""y"":586},{""x"":1383,""y"":541},{""x"":1393,""y"":271}]}]}"
ck7z0m41afenx075899mywr48,"{""points"":[{""geometry"":[{""x"":1178,""y"":1059},{""x"":1147,""y"":1273},{""x"":798,""y"":1235},{""x"":826,""y"":1007}]}]}"
ck7z0mgk122fg0832nxz18yxf,"{""points"":[{""geometry"":[{""x"":1872,""y"":85},{""x"":1867,""y"":322},{""x"":1508,""y"":285},{""x"":1521,""y"":38}]}]}"
ck7z0mz5fxt3v0981zeouqo4k,"{""points"":[{""geometry"":[{""x"":2051,""y"":1776},{""x"":2009,""y"":2087},{""x"":1486,""y"":2061},{""x"":1520,""y"":1735}]}]}"
ck7z0nf5122x60832y2uyq1s3,"{""points"":[{""geometry"":[{""x"":690,""y"":1340},{""x"":607,""y"":1442},{""x"":453,""y"":1324},{""x"":532,""y"":1229}]}]}"
ck7z0nrlo231j0832djbg4jlw,"{""points"":[{""geometry"":[{""x"":1290,""y"":1485},{""x"":1284,""y"":1726},{""x"":917,""y"":1725},{""x"":925,""y"":1475}]}]}"
ck7z0o8sd3gy90874sm69us7j,"{""points"":[{""geometry"":[{""x"":824,""y"":692},{""x"":850,""y"":961},{""x"":401,""y"":980},{""x"":384,""y"":700}]}]}"
